Blancas,Negras,Result,ECO,Opening
Alf_Pacino,Rirr2020,1-0,A00,Hungarian : Symmetrical Variation
Rirr2020,ryan1389,0-1,B10,Caro-Kann Defense
Rirr2020,matto-matto,1-0,B01,Scandinavian Defense: Main Line
carl0sfer23,Rirr2020,1-0,A35,"English : Symmetrical Variation, Two Knights Variation"
sergueiQuila,Rirr2020,1-0,B50,Sicilian Defense: Modern Variations
Rirr2020,izzeble21,0-1,B02,Alekhine Defense: Normal Variation
combineitor,Rirr2020,1-0,A43,Benoni Defense: Old Benoni
juanse2010,Rirr2020,0-1,A43,Benoni Defense: Old Benoni
Rirr2020,mauricioe,1-0,C45,Scotch Game: Malaniuk Variation
Rirr2020,BenDavid2007,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
Calixton,Rirr2020,1-0,B90,Sicilian Defense: Najdorf Variation
goodwin8x8,Rirr2020,1-0,B90,"Sicilian Defense: Najdorf Variation, Dekker Gambit"
Rirr2020,JhovelR,0-1,B46,Sicilian Defense: Taimanov Variation
Rirr2020,Eduardoluisgm,0-1,B54,"Sicilian Defense: Modern Variations, Main Line"
DiegoA28,Rirr2020,0-1,B51,Sicilian Defense: Moscow Variation
marion100,Rirr2020,0-1,B20,Sicilian Defense: Bowdler Attack
Rirr2020,Abrahamjiro,0-1,B32,Sicilian Defense: Accelerated Dragon
Rirr2020,karm1973,1-0,B06,Modern Defense
bruno-luciano,Rirr2020,1-0,B50,Sicilian Defense: Delayed Alapin
Rirr2020,CosmosJarvee,0-1,B00,Nimzowitsch Defense: Declined Variation
yusuf8809,Rirr2020,0-1,B50,Sicilian Defense: Modern Variations
Lux6714,Rirr2020,1-0,A43,Benoni Defense: Old Benoni
Rirr2020,petrch,0-1,C42,Russian Game
RunArrun,Rirr2020,1-0,A04,Zukertort : Queenside Fianchetto Variation
Rirr2020,youssef1234567890,1-0,B06,Modern Defense
Rirr2020,SexO96,0-1,C00,French Defense: Knight Variation
flaming_33,Rirr2020,1-0,B50,"Sicilian Defense: Modern Variations, Tartakower"
evtim_stefanov,Rirr2020,1-0,B54,"Sicilian Defense: Modern Variations, Main Line"
Rirr2020,buraktnc,1-0,B00,Nimzowitsch Defense: Williams Variation
asyik,Rirr2020,0-1,B50,Sicilian Defense: Modern Variations
Rirr2020,castilloJ,1-0,C44,Scotch Game: Lolli Variation
asv218,Rirr2020,1-0,B50,Sicilian Defense: Modern Variations
Rirr2020,Necrom4ncer,0-1,C45,Scotch Game
ChrisEthan,Rirr2020,0-1,B20,Sicilian Defense: Bowdler Attack
