Blancas,Negras,Result,ECO,Opening
Juandv12,Yared2020,1-0,B10,Caro-Kann Defense: Breyer Variation
sj7626,Juandv12,0-1,A43,Benoni Defense: Old Benoni
Juandv12,kyledavidson39,0-1,B30,Sicilian Defense: Old Sicilian
JahadaAmri,Juandv12,0-1,B20,Sicilian Defense: Bowdler Attack
Juandv12,RahmanBaisariev,1-0,B10,Caro-Kann Defense: Breyer Variation
proegemen,Juandv12,0-1,B51,Sicilian Defense: Moscow Variation
BRmarak,Juandv12,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Juandv12,BRmarak,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
BRmarak,Juandv12,0-1,B70,Sicilian Defense: Dragon Variation
Juandv12,JustEatingPi,1-0,C45,Scotch Game: Mieses Variation
Juandv12,dude128,0-1,B10,Caro-Kann Defense: Breyer Variation
Pera_Mircic,Juandv12,0-1,B56,Sicilian Defense: Classical Variation
sugengajeh,Juandv12,1-0,B21,Sicilian Defense: McDonnell Attack
Juandv12,sugengajeh,1-0,B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
sugengajeh,Juandv12,1/2-1/2,B21,Sicilian Defense: McDonnell Attack
Juandv12,sugengajeh,1-0,C55,"Italian Game: Scotch Gambit, Janowski Defense"
Juandv12,Thulasi1977,0-1,C40,Elephant Gambit
Squirrelinmypants,Juandv12,0-1,A43,Benoni Defense: Old Benoni
Holstenstrasse,Juandv12,0-1,B23,Sicilian Defense: Closed
Juandv12,Ser45on,1/2-1/2,C41,Philidor Defense: Exchange Variation
tofik120,Juandv12,0-1,B21,Sicilian Defense: McDonnell Attack
Juandv12,sahruzbuah,0-1,C44,Scotch Game: Haxo Gambit
Juandv12,Senad_Bsn,1-0,B40,Sicilian Defense: French Variation
Evgen_161,Juandv12,1-0,B70,Sicilian Defense: Dragon Variation
Juandv12,Om1010,1-0,C00,French Defense: King's Indian Attack
hasmee94,Juandv12,1-0,B50,Sicilian Defense: Delayed Alapin
Juandv12,Cabbages_and_Kings,0-1,B06,Modern Defense
Juandv12,Zeynalli,0-1,C40,King's Pawn Game: McConnell Defense
Zeynalli,Juandv12,0-1,B20,Sicilian Defense: Bowdler Attack
Juandv12,lawan071525,0-1,C44,Scotch Game
Mustain7,Juandv12,0-1,B50,Sicilian Defense: Delayed Alapin
ilter241,Juandv12,1-0,B50,"Sicilian Defense: Wing Gambit, Deferred Variation"
Galatros,Juandv12,1-0,A40,Horwitz Defense
Juandv12,Alexey_vv,0-1,B30,Sicilian Defense: Old Sicilian
Juandv12,govinds,1-0,C41,Philidor Defense: Exchange Variation
govinds,Juandv12,1-0,B20,Sicilian Defense
Juandv12,PHJ101,0-1,C44,"Scotch Game: Scotch Gambit, London Defense"
Juandv12,ybenkli,1-0,C00,French Defense: King's Indian Attack
Ynot-60,Juandv12,1-0,B50,Sicilian Defense: Delayed Alapin
taskent,Juandv12,1-0,A40,Horwitz Defense
Juandv12,taskent,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Weitzenhoffer_Wolff,Juandv12,1-0,B20,Sicilian Defense: Keres Variation
Juandv12,Essmeralda,1-0,B01,Scandinavian Defense: Panov Transfer
Sardaar,Juandv12,0-1,B70,Sicilian Defense: Dragon Variation
brenocastilho,Juandv12,1-0,B72,Sicilian Defense: Dragon Variation
Juandv12,MarioMata22,0-1,C44,Scotch Game: Haxo Gambit
Slada_Arab,Juandv12,1-0,A80,Dutch Defense
Juandv12,Raymond_ppp,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Juandv12,banana_papaya,1/2-1/2,B30,Sicilian Defense: Old Sicilian
Juandv12,HarshRathore,0-1,B30,Sicilian Defense: Old Sicilian
HarshRathore,Juandv12,0-1,A01,Nimzo-Larsen Attack: English Variation
Tukobe,Juandv12,0-1,A02,Bird
Juandv12,Stranger9,1-0,C44,Scotch Game: Scotch Gambit
danielchudy,Juandv12,1/2-1/2,A56,Benoni Defense: Hromdka System
