Blancas,Negras,Result,ECO,Opening
cjop1,DEHbNO4b,1-0,C44,Scotch Game
barfco,cjop1,0-1,A13,English : Agincourt Defense
brends123,cjop1,1-0,D26,"Queen's Gambit Accepted: Normal Variation, Traditional System"
Centuori,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,thegate,0-1,B48,"Sicilian Defense: Taimanov Variation, Bastrikov Variation"
LerikoTalikadze2014,cjop1,1-0,B23,Sicilian Defense: Closed
ajchang,cjop1,0-1,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
cjop1,Alhagam2,0-1,C45,Scotch Game: Schmidt Variation
VihaanDumir,cjop1,1-0,B23,Sicilian Defense: Closed
cjop1,junmocs,1-0,C45,Scotch Game: Braune Variation
cjop1,moicwill,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Rabbeh,cjop1,1-0,B32,Sicilian Defense: Open
cjop1,salja_mk,1-0,B50,Sicilian Defense
cjop1,lalalaYasser,1-0,B97,"Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation"
baruch333,cjop1,1-0,A00,Van Geet
Flying_Knight,cjop1,1-0,A03,Bird : Dutch Variation
cjop1,Gennady-Rovensky,0-1,C34,King's Gambit Accepted: MacLeod Defense
Kreo_serg,cjop1,0-1,C47,Four Knights Game
darionunz,cjop1,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
cjop1,goodness125,1-0,B00,Pirc Defense
cjop1,HomeroSs,0-1,B23,Sicilian Defense: Grand Prix Attack
cjop1,AliMohamed92,1-0,C25,Vienna Game
Bullet9ja,cjop1,0-1,C47,Four Knights Game: Scotch Variation Accepted
buyside0001,cjop1,1-0,C23,Bishop's
cjop1,nathchess,1-0,C37,King's Gambit Accepted: Blachly Gambit
Chessexpresss,cjop1,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
cjop1,Elanor2017,0-1,C42,Russian Game: Nimzowitsch Attack
cjop1,LexLawless,0-1,B06,Modern Defense
Silviar2,cjop1,1-0,D20,Queen's Gambit Accepted
pafnucek,cjop1,1-0,A05,King's Indian Attack
cjop1,principcom,0-1,C40,King's Pawn Game: Busch-Gass Gambit
NililiN,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,Smeker01,1-0,C00,French Defense: Schlechter Variation
cjop1,bucefalov,1-0,B40,Sicilian Defense: Marshall Counterattack
bucefalov,cjop1,0-1,D26,"Queen's Gambit Accepted: Normal Variation, Traditional System"
cjop1,Tomyvenegas80,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
Nader_09,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,Pranav1974,0-1,C42,"Russian Game: Cochrane Gambit, Center Variation"
cjop1,drgm00,1-0,C45,Scotch Game: Blumenfeld Attack
cjop1,Albertstrog,0-1,B01,Scandinavian Defense: Modern Variation
