Blancas,Negras,Result,ECO,Opening
babageldi2277,Adiosabu23,1/2-1/2,B30,Sicilian Defense: Old Sicilian
shuriks91,Adiosabu23,1-0,B32,Sicilian Defense: Lwenthal Variation
Adiosabu23,Alexsur81,1-0,B33,"Sicilian Defense: Four Knights Variation, Cobra Variation"
Adiosabu23,ElhachaGM,1/2-1/2,B40,"Sicilian Defense: French Variation, Westerinen Attack"
rasulovvugar,Adiosabu23,0-1,B32,Sicilian Defense: Lwenthal Variation
Elbece,Adiosabu23,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Adiosabu23,DeRoGaLi,0-1,B12,Caro-Kann Defense
Adiosabu23,DeRoGaLi,1-0,B12,Caro-Kann Defense
seojungmin,Adiosabu23,0-1,D41,"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation"
SHIELD2020,Adiosabu23,1-0,B32,Sicilian Defense: Lwenthal Variation
gmhungaski,Adiosabu23,0-1,B23,Sicilian Defense: Closed
Adiosabu23,Daskevich,1/2-1/2,B30,Sicilian Defense: Old Sicilian
Adiosabu23,Mikasinski,1/2-1/2,B72,"Sicilian Defense: Dragon Variation, Classical Variation, Grigoriev Variation"
Adiosabu23,JamesLebron,1-0,A81,Dutch Defense: Blackburne Variation
Adiosabu23,Barry_Lindon,1/2-1/2,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
Barry_Lindon,Adiosabu23,0-1,B32,Sicilian Defense: Lwenthal Variation
Adiosabu23,Barry_Lindon,0-1,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
Zayats71,Adiosabu23,1-0,A00,Van Geet : Novosibirsk Variation
Adiosabu23,Nichega,1-0,B53,Sicilian Defense: Chekhover Variation
Rumple_DarkOne,Adiosabu23,0-1,B23,"Sicilian Defense: Closed, Chameleon Variation"
Adiosabu23,kirlianitalian,1-0,D11,Slav Defense: Quiet Variation
positinal_style,Adiosabu23,1/2-1/2,B23,Sicilian Defense: Closed
Adiosabu23,thinkingwizard,1-0,A81,Dutch Defense: Semi-Leningrad Variation
Papagayo,Adiosabu23,0-1,E10,Tarrasch Defense: Symmetrical Variation
Adiosabu23,www68,1-0,C16,"French Defense: Winawer Variation, Advance Variation"
minecraft_storify,Adiosabu23,1-0,B23,"Sicilian Defense: Closed, Traditional"
Adiosabu23,datajunkie,0-1,E71,King's Indian Defense: Makogonov Variation
Boreminator,Adiosabu23,1-0,D00,Queen's Pawn Game: Steinitz Countergambit
Adiosabu23,Vikki499,1-0,C14,"French Defense: Classical Variation, Steinitz Variation"
sheen4life,Adiosabu23,1-0,A03,Bird : Dutch Variation
Federtiu,Adiosabu23,1/2-1/2,B23,Sicilian Defense: Closed
Adiosabu23,cutemouse83,1/2-1/2,A46,Indian Defense: Knights Variation
Adiosabu23,CcJBerserkTout,0-1,E70,King's Indian Defense: Normal Variation
smurf42,Adiosabu23,1/2-1/2,D00,"Queen's Pawn Game: Chigorin Variation, Alburt Defense"
Adiosabu23,Belsychess,1-0,A84,Dutch Defense
Gettingold72,Adiosabu23,1-0,B00,Owen Defense
ChimpandoIfo,Adiosabu23,1/2-1/2,D42,"Queen's Gambit Declined: Semi-Tarrasch Defense, Main Line"
Adiosabu23,Thunder-In-Paradise,0-1,D01,Richter-Veresov Attack
Adiosabu23,Meysonn,0-1,A45,"Trompowsky Attack: Classical Defense, Big Center Variation"
Sr_Tchess,Adiosabu23,1-0,B28,"Sicilian Defense: O'Kelly Variation, Yerevan System"
retardedplatypus123,Adiosabu23,0-1,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
Adiosabu23,retardedplatypus123,1-0,C69,"Ruy Lopez: Exchange Variation, Gligoric Variation"
SHORT21,Adiosabu23,1-0,B32,Sicilian Defense: Lwenthal Variation
Adiosabu23,Haydon,0-1,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
retardedplatypus123,Adiosabu23,0-1,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
Adiosabu23,Marcoantonio1919,0-1,B74,"Sicilian Defense: Dragon Variation, Classical Variation, Tartakower Line"
Aronian1111,Adiosabu23,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Adiosabu23,Aronian1111,0-1,B38,"Sicilian Defense: Accelerated Dragon, Marczy Bind"
Mikhailov_Viacheslav,Adiosabu23,0-1,A14,"English : Agincourt Defense, Neo-Catalan Declined"
Adiosabu23,ChessExplained,1-0,B09,"Pirc Defense: Austrian Attack, Unzicker Attack"
seojungmin,Adiosabu23,1-0,D41,"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation"
MichelangeIo,Adiosabu23,1-0,B32,Sicilian Defense: Lwenthal Variation
Adiosabu23,Glidzhian_Gor,1-0,C41,Philidor Defense: Exchange Variation
Adiosabu23,d3rocks,1-0,B41,"Sicilian Defense: Kan Variation, Marczy Bind, Rti Variation"
balaverde,Adiosabu23,1-0,D41,Queen's Gambit Declined: Semi-Tarrasch Defense
Napo18,Adiosabu23,1/2-1/2,B23,Sicilian Defense: Grand Prix Attack
Adiosabu23,MisiekZielony,0-1,C65,Ruy Lopez: Berlin Defense
Barry_Lindon,Adiosabu23,1-0,C05,"French Defense: Tarrasch Variation, Closed Variation"
Adiosabu23,JoeFr,1/2-1/2,B09,"Pirc Defense: Austrian Attack, Unzicker Attack"
Adiosabu23,Fallen_Order,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Adiosabu23,Ohpdog1,0-1,A48,East Indian Defense
Ac1000,Adiosabu23,1-0,D04,Queen's Pawn Game: Colle System
Gabi_G,Adiosabu23,1-0,D41,"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation"
Adiosabu23,flipfloper,1-0,D37,Queen's Gambit Declined: Barmen Variation
Adiosabu23,RL12,1-0,C69,"Ruy Lopez: Exchange Variation, Gligoric Variation"
Adiosabu23,O-Almeida,0-1,B07,Czech Defense
O-Almeida,Adiosabu23,1-0,D41,"Queen's Gambit Declined: Semi-Tarrasch Defense, Exchange Variation"
Adiosabu23,Renier07,0-1,B53,Sicilian Defense: Chekhover Variation
Renier07,Adiosabu23,1-0,E10,Tarrasch Defense: Symmetrical Variation
Adiosabu23,Renier07,0-1,B53,Sicilian Defense: Chekhover Variation
Renier07,Adiosabu23,0-1,D41,Queen's Gambit Declined: Semi-Tarrasch Defense
Adiosabu23,Renier07,0-1,D11,"Slav Defense: Quiet Variation, Pin Defense"
Kjetil_Lie80,Adiosabu23,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
Adiosabu23,FlaggingIsADisease,0-1,A45,"Trompowsky Attack: Classical Defense, Big Center Variation"
mr_kaos,Adiosabu23,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Adiosabu23,dmitry-lavrik,0-1,B06,Modern Defense: Pseudo-Austrian Attack
Davi_1,Adiosabu23,1/2-1/2,A46,Indian Defense: Wade-Tartakower Defense
Manuela004,Adiosabu23,0-1,B03,Alekhine Defense: Exchange Variation
Adiosabu23,Manuela004,1-0,A30,English : Symmetrical Variation
Manuela004,Adiosabu23,0-1,B07,Pirc Defense
Adiosabu23,erva20,1-0,B27,Sicilian Defense: Katalimov Variation
Adiosabu23,Napo18,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
theken,Adiosabu23,0-1,B32,Sicilian Defense: Lwenthal Variation
erva20,Adiosabu23,1-0,A28,"English : King's English Variation, Four Knights Variation"
Adiosabu23,MennyHobber,1-0,D10,Slav Defense
KOBRAAAAA999,Adiosabu23,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
randy_segarra,Adiosabu23,1-0,B32,Sicilian Defense: Lwenthal Variation
Adiosabu23,HYIDC,1-0,D31,Semi-Slav Defense: Accelerated Move Order
Adiosabu23,Lolc5,1-0,A44,Benoni Defense: Old Benoni
anhao,Adiosabu23,1-0,A45,Indian Defense
Adiosabu23,anhao,1-0,D02,Queen's Pawn Game: Chigorin Variation
uhlmannfan,Adiosabu23,0-1,A20,English : King's English Variation
Adiosabu23,ChainsOfFantasia,1/2-1/2,D02,Queen's Pawn Game: Symmetrical Variation
GoodFellas1903,Adiosabu23,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Adiosabu23,Jomajo,1-0,D02,Queen's Pawn Game: Zukertort Variation
Adiosabu23,xamax2000,0-1,D31,Queen's Gambit Declined: Janowski Variation
Adiosabu23,Disqualifier,0-1,B06,Modern Defense: Standard Line
Strelok2222,Adiosabu23,1/2-1/2,B32,Sicilian Defense: Lwenthal Variation
Jantje46,Adiosabu23,0-1,B23,Sicilian Defense: Grand Prix Attack
Adiosabu23,Kiiris,1-0,D04,Queen's Pawn Game: Colle System
Wolf005,Adiosabu23,0-1,E05,"Catalan : Open Defense, Classical Line"
Adiosabu23,morexcuses93,1/2-1/2,D04,Queen's Pawn Game: Colle System
Adiosabu23,RROOCCKKYY,1-0,A43,Benoni Defense: Old Benoni
sookhteh,Adiosabu23,0-1,B22,Sicilian Defense: Alapin Variation
Adiosabu23,ElDek,0-1,D02,Queen's Pawn Game: Zukertort Variation
ElDek,Adiosabu23,0-1,B32,Sicilian Defense: Lwenthal Variation
Adiosabu23,Ziblock,1-0,A45,Queen's Pawn Game: Chigorin Variation
Adiosabu23,ElDek,0-1,B15,Caro-Kann Defense
kouchich,Adiosabu23,1-0,B20,Sicilian Defense: Staunton-Cochrane Variation
milien1701,Adiosabu23,1-0,D05,Queen's Pawn Game: Colle System
Adiosabu23,rio_pecos,1-0,A46,Yusupov-Rubinstein System
Wolf005,Adiosabu23,1/2-1/2,A43,Benoni Defense: Old Benoni
koromarbel,Adiosabu23,0-1,A00,Hungarian
Adiosabu23,Stapfenoder,0-1,A48,East Indian Defense
Adiosabu23,Faceless_Trickster,1-0,A46,"Torre Attack: Classical Defense, Nimzowitsch Variation"
Adiosabu23,maciejos95,1-0,D03,Queen's Pawn Game: Torre Attack
maciejos95,Adiosabu23,1/2-1/2,B32,Sicilian Defense: Lwenthal Variation
No_Move_Left,Adiosabu23,1-0,B13,Caro-Kann Defense: Exchange Variation
Adiosabu23,ForestRandom,0-1,A46,Torre Attack
xamax2000,Adiosabu23,1/2-1/2,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Adiosabu23,DonkeyDoug,1-0,A46,Indian Defense: Spielmann-Indian
Ac1000,Adiosabu23,0-1,A01,Nimzo-Larsen Attack: Indian Variation
ObiWanKANOEBI,Adiosabu23,1-0,D41,"Queen's Gambit Declined: Semi-Tarrasch Defense, Exchange Variation"
Adiosabu23,JonahB94,0-1,A48,London System
switcher68,Adiosabu23,0-1,B13,Caro-Kann Defense: Exchange Variation
Adiosabu23,Delay_Stavki,1-0,D00,Queen's Pawn Game: Levitsky Attack
Ac1000,Adiosabu23,1-0,D03,Queen's Pawn Game: Torre Attack
Adiosabu23,Karlos_ulsk,0-1,A47,Queen's Indian Defense
Adiosabu23,kachelsona,1-0,D02,Queen's Pawn Game: London System
Adiosabu23,IkanBetikBKD,1-0,B09,"Pirc Defense: Austrian Attack, Dragon Formation"
UzbekFighter001,Adiosabu23,1/2-1/2,A01,Nimzo-Larsen Attack: Symmetrical Variation
jaoso78,Adiosabu23,0-1,A04,Zukertort : Pirc Invitation
Adiosabu23,Pudu_Puda,1-0,B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
h16,Adiosabu23,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
Adiosabu23,Zayats71,1-0,D00,Queen's Pawn Game: Steinitz Countergambit
Paavo87,Adiosabu23,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
Adiosabu23,hardtraining,1-0,D93,"Grnfeld Defense: Three Knights Variation, Hungarian Variation"
DizzasterFritz,Adiosabu23,0-1,B20,Sicilian Defense
Adiosabu23,JoseMourinho2020,1-0,A61,Benoni Defense
legend2014,Adiosabu23,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
Malakhov_Igor,Adiosabu23,1-0,B32,Sicilian Defense: Lwenthal Variation
Adiosabu23,beZmoZga,1-0,B09,"Pirc Defense: Austrian Attack, Unzicker Attack, Bronstein Variation"
Jazzyjef,Adiosabu23,0-1,B13,Caro-Kann Defense: Exchange Variation
Adiosabu23,Consent_to_treatment,1-0,A46,"Queen's Pawn Game: Veresov Attack, Classical Defense"
Adiosabu23,FakeBruceLee,0-1,D04,Queen's Pawn Game: Colle System
Adiosabu23,Gumeniuk_Yevgen,0-1,D03,"Queen's Pawn Game: Torre Attack, Gossip Variation"
toog,Adiosabu23,1-0,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line"
Adiosabu23,papasi,0-1,C16,"French Defense: Winawer Variation, Advance Variation"
toog,Adiosabu23,1-0,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line"
Mc_FrEES,Adiosabu23,1-0,D00,Queen's Pawn Game: Mason Variation
Adiosabu23,ALEKSANDROV73,0-1,D01,Richter-Veresov Attack
tooslow321,Adiosabu23,1-0,A01,Nimzo-Larsen Attack: Indian Variation
Adiosabu23,Schaefchen,1-0,D12,"Slav Defense: Quiet Variation, Schallopp Defense"
Adiosabu23,Chess_diviner,1/2-1/2,D02,Queen's Pawn Game: London System
vladtdoi2612,Adiosabu23,0-1,B12,"Caro-Kann Defense: Advance Variation, Tal Variation"
Adiosabu23,DonkeyDoug,1-0,C11,French Defense: Burn Variation
TokChess,Adiosabu23,1-0,D02,Queen's Pawn Game: Zukertort Variation
borisov_maxim,Adiosabu23,0-1,D02,Queen's Pawn Game: Zukertort Variation
Adiosabu23,AyUsHaDoLsOnOv,1/2-1/2,B81,"Sicilian Defense: Scheveningen Variation, Keres Attack"
Adiosabu23,mornarpopaj,1-0,E90,"King's Indian Defense: Normal Variation, Rare Defenses"
amirkabir5,Adiosabu23,1-0,D30,Queen's Gambit Declined
Adiosabu23,cutemouse83,0-1,A45,Trompowsky Attack
mixo23,Adiosabu23,1-0,D40,Queen's Gambit Declined: Semi-Tarrasch Defense
MATRIXTRINITY,Adiosabu23,1-0,D00,Queen's Pawn Game: Steinitz Countergambit
Adiosabu23,LordMustard,0-1,A00,Mieses
Adiosabu23,Mad_Ratel,1-0,B06,Modern Defense: Pseudo-Austrian Attack
yobdc,Adiosabu23,1-0,B23,Sicilian Defense: Closed
Adiosabu23,yobdc,0-1,D00,Queen's Pawn Game: Levitsky Attack
mmsanchezchess,Adiosabu23,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
Svilefant,Adiosabu23,1-0,D00,Queen's Pawn Game: Mason Variation
Adiosabu23,casuallychess,1/2-1/2,A45,Trompowsky Attack
Adiosabu23,leplusM,1-0,A45,Trompowsky Attack
retardedplatypus123,Adiosabu23,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
mrsavic777,Adiosabu23,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
topchess21,Adiosabu23,1-0,D41,"Queen's Gambit Declined: Semi-Tarrasch Defense, Exchange Variation"
Adiosabu23,Zayats71,1-0,D00,Queen's Pawn Game: Levitsky Attack
strvhztklnlqzrthkrtn,Adiosabu23,0-1,B15,Caro-Kann Defense: Tartakower Variation
Adiosabu23,cn_ua,0-1,A43,Benoni Defense: Benoni-Indian Defense
Adiosabu23,Kroko-dill,1-0,B06,Modern Defense: Pseudo-Austrian Attack
ubanan-nazario25,Adiosabu23,1/2-1/2,B13,Caro-Kann Defense: Panov Attack
Adiosabu23,outoftheblu,1/2-1/2,C19,"French Defense: Winawer Variation, Advance Variation"
outoftheblu,Adiosabu23,0-1,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
Jomajo,Adiosabu23,0-1,D00,Queen's Pawn Game: Levitsky Attack
Adiosabu23,Jomajo,1-0,D00,Queen's Pawn Game: Levitsky Attack
Adiosabu23,MassterofMayhem,0-1,E90,"King's Indian Defense: Normal Variation, Rare Defenses"
Roberto_Baggio1978,Adiosabu23,0-1,B10,Caro-Kann Defense
Adiosabu23,Tal-Baron,1-0,A45,Trompowsky Attack
Adiosabu23,Odra_cir95,0-1,-1,-1
Adiosabu23,Chessibague,0-1,A43,Benoni Defense: Old Benoni
clavijosanson,Adiosabu23,0-1,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
Adiosabu23,Chessibague,1-0,D02,Queen's Pawn Game: Chigorin Variation
chaux,Adiosabu23,0-1,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
Karlos_ulsk,Adiosabu23,0-1,D55,"Queen's Gambit Declined: Modern Variation, Normal Line"
Filip88,Adiosabu23,0-1,B10,Caro-Kann Defense
Tiberius_NN,Adiosabu23,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
Adiosabu23,Napo18,1-0,D32,Tarrasch Defense: Schara Gambit
redtom,Adiosabu23,0-1,A00,Hungarian
Adiosabu23,LeonValdes,0-1,C14,"French Defense: Classical Variation, Steinitz Variation"
econpower,Adiosabu23,1-0,A13,English : Agincourt Defense
Adiosabu23,Belsychess,1-0,A81,Dutch Defense: Fianchetto Attack
baguliches,Adiosabu23,1-0,A13,"English : Agincourt Defense, Catalan Defense"
Adiosabu23,ExtremeChess2020,0-1,A45,Trompowsky Attack
Adiosabu23,FedaMaster,1-0,A45,Trompowsky Attack
retardedplatypus123,Adiosabu23,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
Adiosabu23,DreiAugigerRabe,1-0,A45,"Trompowsky Attack: Classical Defense, Big Center Variation"
vvchessli,Adiosabu23,1-0,D01,Rapport-Jobava System
Oldiesbutgoodies,Adiosabu23,1-0,A01,Nimzo-Larsen Attack: Classical Variation
Adiosabu23,StoleLaf,0-1,A45,"Trompowsky Attack: Classical Defense, Big Center Variation"
carangelmx,Adiosabu23,0-1,B12,Caro-Kann Defense
Adiosabu23,Karlos_ulsk,0-1,D03,Queen's Pawn Game: Torre Attack
jim2600,Adiosabu23,0-1,B23,"Sicilian Defense: Closed, Traditional"
Adiosabu23,ljdr,1-0,E21,Nimzo-Indian Defense: Three Knights Variation
Adiosabu23,hernan49,1/2-1/2,B07,Czech Defense
Adiosabu23,Glig,1-0,A40,Horwitz Defense
Tiberius_NN,Adiosabu23,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
Kastorcito,Adiosabu23,1-0,C60,Ruy Lopez
Adiosabu23,Atomrod,1-0,A44,Benoni Defense: Semi-Benoni
Adiosabu23,JNogueiras,1-0,D03,"Queen's Pawn Game: Torre Attack, Gossip Variation"
JNogueiras,Adiosabu23,1-0,D02,Queen's Pawn Game: Symmetrical Variation
flipfloper,Adiosabu23,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation"
Adiosabu23,sutcunuri,1-0,A46,"Torre Attack: Classical Defense, Nimzowitsch Variation"
Lukii20,Adiosabu23,1/2-1/2,D41,Queen's Gambit Declined: Semi-Tarrasch Defense
Adiosabu23,Romsta,1-0,A40,Queen's Pawn Game
theken,Adiosabu23,1-0,B10,Caro-Kann Defense
Adiosabu23,Romsta,1/2-1/2,A45,Trompowsky Attack
Adiosabu23,frappeboy,0-1,D00,Queen's Pawn Game: Levitsky Attack
therealYardbird,Adiosabu23,1-0,D55,"Queen's Gambit Declined: Modern Variation, Normal Line"
Adiosabu23,kirlianitalian,0-1,A00,Mieses : Reversed Rat
titan00013,Adiosabu23,1/2-1/2,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
MattPiper,Adiosabu23,1-0,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line"
redtom,Adiosabu23,1-0,A00,Hungarian : Symmetrical Variation
Adiosabu23,dont_blunder,0-1,A46,Indian Defense: Knights Variation
mr_kaos,Adiosabu23,0-1,B13,Caro-Kann Defense: Exchange Variation
Adiosabu23,BoomerAangie,1-0,A43,"Benoni Defense: Benoni-Indian Defense, Kingside Move Order"
Kokodrile25,Adiosabu23,1-0,B15,Caro-Kann Defense: Tartakower Variation
Adiosabu23,Agontuk,0-1,A48,"Queen's Pawn Game: Barry Attack, Grnfeld Variation"
ShinZeratul,Adiosabu23,1-0,D02,Queen's Pawn Game: London System
Adiosabu23,Agontuk,0-1,A45,Trompowsky Attack
Rumple_DarkOne,Adiosabu23,0-1,B13,Caro-Kann Defense: Panov Attack
Adiosabu23,satoshi1126,0-1,D01,Richter-Veresov Attack
Adiosabu23,Kameraad,1/2-1/2,D31,Queen's Gambit Declined: Janowski Variation
pascalka0409,Adiosabu23,1-0,A06,Zukertort
Adiosabu23,MilosTB,1-0,A45,"Trompowsky Attack: Classical Defense, Big Center Variation"
mixo23,Adiosabu23,0-1,E10,Tarrasch Defense: Symmetrical Variation
Adiosabu23,Zorbos,0-1,A45,Trompowsky Attack
lareinedesneiges,Adiosabu23,0-1,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line"
Adiosabu23,CoachJesse,1-0,A43,Benoni Defense: Benoni-Indian Defense
Adiosabu23,Dr_Bledow,1/2-1/2,C01,"French Defense: Exchange Variation, Monte Carlo Variation"
DrChessAlawi,Adiosabu23,1/2-1/2,B12,Caro-Kann Defense: Marczy Variation
sergeikim2003,Adiosabu23,1-0,E10,Tarrasch Defense: Symmetrical Variation
Adiosabu23,Igor232323,0-1,A45,Trompowsky Attack
Adiosabu23,Ediz2,1-0,A45,Trompowsky Attack
NB4,Adiosabu23,1/2-1/2,D41,"Queen's Gambit Declined: Semi-Tarrasch Defense, Exchange Variation"
Adiosabu23,sex_and_chess,0-1,D20,"Queen's Gambit Accepted: Central Variation, McDonnell Defense"
Adiosabu23,petergo,1-0,A45,Indian Defense: Reversed Chigorin Defense
Tarantolo,Adiosabu23,1-0,D41,"Queen's Gambit Declined: Semi-Tarrasch Defense, Exchange Variation"
vivalaapatia,Adiosabu23,0-1,D02,Queen's Pawn Game: Anti-Torre
Adiosabu23,Plattfuss,1-0,D85,Grnfeld Defense: Exchange Variation
Ute-Manfred,Adiosabu23,1-0,B15,Caro-Kann Defense: Tartakower Variation
Adiosabu23,Winquitter,1/2-1/2,A40,Queen's Pawn Game
Stoichess,Adiosabu23,1-0,B12,"Caro-Kann Defense: Advance Variation, Short Variation"
Prayer791,Adiosabu23,0-1,D00,Queen's Pawn Game: Levitsky Attack
Adiosabu23,filoso,1/2-1/2,E43,Nimzo-Indian Defense: St. Petersburg Variation
ciutadella,Adiosabu23,1/2-1/2,D11,Slav Defense: Quiet Variation
Adiosabu23,DonkeyDoug,1-0,E71,King's Indian Defense: Makogonov Variation
ObiWanKANOEBI,Adiosabu23,1-0,D41,"Queen's Gambit Declined: Semi-Tarrasch Defense, Exchange Variation"
Cerdifixer,Adiosabu23,0-1,A05,King's Indian Attack
Adiosabu23,musadlane,1-0,E21,Nimzo-Indian Defense: Three Knights Variation
Machinegunusa,Adiosabu23,1-0,B32,Sicilian Defense: Open
Adiosabu23,frappeboy,0-1,D17,"Slav Defense: Czech Variation, Krause Attack"
MilosTB,Adiosabu23,1/2-1/2,E01,"Catalan : Open Defense, Tarrasch Defense"
ducati-64,Adiosabu23,0-1,B30,Sicilian Defense: Old Sicilian
Adiosabu23,Boris_Markoja,0-1,E20,Nimzo-Indian Defense: Romanishin Variation
Adiosabu23,caveman12345,1-0,A45,Trompowsky Attack
Adiosabu23,PeterLaFleur,0-1,D02,Queen's Pawn Game: Symmetrical Variation
Meysonn,Adiosabu23,1-0,D00,Queen's Pawn Game: Steinitz Countergambit
Adiosabu23,amrils,1-0,B07,Pirc Defense: Bayonet Attack
SleepyJoseph,Adiosabu23,1-0,D36,"Queen's Gambit Declined: Exchange Variation, Reshevsky Variation"
Adiosabu23,beZmoZga,0-1,A46,Indian Defense: Knights Variation
Niper13,Adiosabu23,1-0,D13,Slav Defense: Exchange Variation
Adiosabu23,Mapwright,1/2-1/2,A45,Indian Defense: Tartakower Attack
jshutzman,Adiosabu23,0-1,B10,Caro-Kann Defense: Two Knights Attack
AndreyDavydov,Adiosabu23,1-0,A00,Van Geet
Adiosabu23,girafik,0-1,A45,Trompowsky Attack
Adiosabu23,Daniel_Valdes32,1-0,A00,Grob
Adiosabu23,QuijanoM,1-0,C41,Philidor Defense
Adiosabu23,DoValencia,1-0,B07,Pirc Defense
Adiosabu23,santiago_salazar,1-0,B00,Owen Defense
Adiosabu23,Oapinzong,1-0,C46,Three Knights
Adiosabu23,Luisa-Tapasco,1-0,B01,Scandinavian Defense: Marshall Variation
Adiosabu23,Felipe-Sanchez,1-0,B01,Scandinavian Defense
Adiosabu23,Juan-Jimenez,1-0,A00,Van't Kruijs
Adiosabu23,JMpenaranda,1-0,B01,Scandinavian Defense: Main Line
Adiosabu23,Juan_Jose_Castro,1-0,B32,Sicilian Defense: Open
Adiosabu23,PamelaGiraldo,1-0,C47,Four Knights Game: Italian Variation
tomqusbic,Adiosabu23,0-1,-1,-1
Adiosabu23,Tahaned2015,0-1,D02,Queen's Pawn Game: Symmetrical Variation
Karlos_ulsk,Adiosabu23,1-0,D02,Queen's Pawn Game: London System
Adiosabu23,SHEFFFF,0-1,A45,Trompowsky Attack
Plattfuss,Adiosabu23,0-1,A06,Zukertort
Adiosabu23,kari12,0-1,D01,"Queen's Pawn Game: Veresov Attack, Veresov Variation"
Storm89,Adiosabu23,1/2-1/2,D00,Queen's Pawn Game: Mason Variation
lawstorant,Adiosabu23,0-1,E10,Tarrasch Defense: Symmetrical Variation
Adiosabu23,Plattfuss,1-0,A45,Trompowsky Attack
Gabi_G,Adiosabu23,0-1,D02,Queen's Pawn Game: Symmetrical Variation
Adiosabu23,storytellingwithGlen,0-1,D00,Queen's Pawn Game: Levitsky Attack
Paulz64,Adiosabu23,1-0,D09,"Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation"
Neftegor,Adiosabu23,1/2-1/2,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
Mannysen,Adiosabu23,0-1,B13,Caro-Kann Defense: Exchange Variation
Adiosabu23,Machinegunusa,1-0,A45,Queen's Pawn Game: Chigorin Variation
Adiosabu23,cyrilortega62,0-1,E71,King's Indian Defense: Makogonov Variation
grzechu96,Adiosabu23,1/2-1/2,D30,Queen's Gambit Declined
Adiosabu23,Boreminator,0-1,D00,Queen's Pawn Game: Levitsky Attack
Machinegunusa,Adiosabu23,0-1,B15,Caro-Kann Defense: Main Line
Adiosabu23,GHH2020,0-1,A45,Trompowsky Attack
Adiosabu23,andysamuelson,1-0,A45,Trompowsky Attack
Machinegunusa,Adiosabu23,0-1,B15,Caro-Kann Defense: Main Line
Adiosabu23,leopslr,1-0,D00,Queen's Pawn Game: Levitsky Attack
RommelGanzon,Adiosabu23,1-0,B12,"Caro-Kann Defense: Advance Variation, Short Variation"
Machinegunusa,Adiosabu23,1-0,B15,Caro-Kann Defense: Main Line
Adiosabu23,Tigerscot,1-0,B07,Pirc Defense
NoFastDraw,Adiosabu23,1-0,A06,Zukertort : Old Indian Attack
Adiosabu23,peppie23,1-0,A81,Dutch Defense: Blackburne Variation
EmperorBundaloy,Adiosabu23,1/2-1/2,D30,Queen's Gambit Declined
Adiosabu23,Mrjoeyg,1-0,A45,Trompowsky Attack
Adiosabu23,ObiWanKANOEBI,0-1,B06,"Pterodactyl Defense: Eastern, Anhanguera"
dmjjmd,Adiosabu23,0-1,B12,"Caro-Kann Defense: Advance Variation, Tal Variation"
GambitoAzul,Adiosabu23,0-1,B13,Caro-Kann Defense: Exchange Variation
Adiosabu23,macp1988,0-1,D00,Queen's Pawn Game: Levitsky Attack
