Blancas,Negras,Result,ECO,Opening
Kite100,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
SJSpiders,Monchosky,1-0,A45,Trompowsky Attack
Monchosky,pexy11,1-0,B06,Modern Defense
chetanator,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,mnensarioglu,1-0,C50,"Italian Game: Hungarian Defense, Tartakower Variation"
Username8876,Monchosky,1-0,E90,"King's Indian Defense: Normal Variation, Rare Defenses"
Monchosky,PdHeIn,0-1,B21,Sicilian Defense: Smith-Morra Gambit
life4951,Monchosky,1-0,A06,Zukertort : Tennison Gambit
Monchosky,botsjeh,1-0,B01,Scandinavian Defense
petro_pokosenko,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
NoPinot,Monchosky,1-0,E61,King's Indian Defense
Mohamadcafe,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,Hos_bak_73,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
Monchosky,kentormb,0-1,B06,Modern Defense
Monchosky,claudio987,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Bayander,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,campeaodocais,1-0,B21,Sicilian Defense: Smith-Morra Gambit
lulekdyl,Monchosky,1-0,A45,Indian Defense
Garufa12,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Aschhornermoor,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Monchosky,Karateka5,0-1,B06,Modern Defense: Three Pawns Attack
Monchosky,Nurlan_M,1-0,C44,Scotch Game: Haxo Gambit
Chornota,Monchosky,0-1,A06,Zukertort : Tennison Gambit
kuttisadurangam,Monchosky,0-1,A49,Indian Defense: Przepiorka Variation
GIZC,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,matsch,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense"
awaksawang,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
fxli,Monchosky,0-1,A48,London System
Monchosky,chandlerchandler,0-1,C41,Philidor Defense
Monchosky,pimantha,1/2-1/2,B00,Pirc Defense
Monchosky,chem2015,1-0,C42,Russian Game: Italian Variation
Monchosky,Troiti,1-0,C44,Scotch Game: Benima Defense
ademyb,Monchosky,0-1,B01,Scandinavian Defense
Monchosky,Atahan12,1-0,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
VENUSIO,Monchosky,1-0,B01,Scandinavian Defense
chanliboii,Monchosky,1-0,A15,"English : Anglo-Indian Defense, King's Indian Formation"
pumarosv,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Vytautas1983,1-0,C40,"Latvian Gambit: Mayet Attack, Polerio-Svedenborg Variation"
diwakar1996,Monchosky,1-0,E61,King's Indian Defense
Monchosky,EagleEye25,0-1,B21,Sicilian Defense: Smith-Morra Gambit
AlexanderM,Monchosky,0-1,A48,London System
Monchosky,akoitobebeko,0-1,B21,Sicilian Defense: Smith-Morra Gambit
BSteven247,Monchosky,0-1,A45,Indian Defense: Pawn Push Variation
mostafa-salman,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Ren11,1/2-1/2,B00,Owen Defense
DeanRefined,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,wz1rjtn2,1-0,C41,Philidor Defense: Philidor Countergambit
keep_on_playing,Monchosky,1-0,B08,Pirc Defense: Classical Variation
Monchosky,vahitb,1-0,C44,Scotch Game: Scotch Gambit
Monchosky,davecom,1/2-1/2,C44,Scotch Game
mnali,Monchosky,0-1,D00,Blackmar-Diemer Gambit: Gedult Gambit
Monchosky,Karwans,0-1,B01,Scandinavian Defense: Main Line
erwin55,Monchosky,1-0,A48,East Indian Defense
shyamsunderjoshi,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Elatar1972m,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Elatar1972m,0-1,C02,"French Defense: Advance Variation, Euwe Variation"
Mighty_Pawn27,Monchosky,1-0,A45,Indian Defense
Monchosky,Richi2020,1-0,B03,Alekhine Defense: Four Pawns Attack
Monchosky,Agata_larin,0-1,C44,Scotch Game
QUEENTOOSTRONG,Monchosky,0-1,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
Monchosky,alex-b,0-1,C00,Rat Defense: Small Center Defense
Peter_Binner,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
SantiagoViper,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
JonasReuter,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,israelpeafiel369,1-0,B40,Sicilian Defense: Marshall Counterattack
ViejoDeivid,Monchosky,0-1,A00,Van't Kruijs
Monchosky,Blairlogie,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,jusufsaliu,0-1,B06,Modern Defense: Three Pawns Attack
ettshin,Monchosky,1-0,D00,"Queen's Pawn Game: Chigorin Variation, Alburt Defense"
Monchosky,Ratmirf,1-0,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
Monchosky,Aleksandr1170,1-0,C02,French Defense: Advance Variation
PaloAlto,Monchosky,1/2-1/2,B01,Scandinavian Defense: Modern Variation
RDaltrey,Monchosky,1-0,A45,Indian Defense
Serj2068,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,alireza5848,0-1,B40,Sicilian Defense: Smith-Morra Gambit Deferred
Americosolup,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Roman8410,Monchosky,1/2-1/2,B01,Scandinavian Defense
Monchosky,PePeMister,1-0,C44,Scotch Game: Scotch Gambit
Monchosky,GlonnDiver,0-1,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
Monchosky,Bhoybl,0-1,C40,King's Knight
TKSPHLCoachLuke,Monchosky,1-0,A45,Indian Defense
Monchosky,Thinkergame,0-1,C40,Gunderam Defense
Rafael-Sarco,Monchosky,0-1,B01,Scandinavian Defense: Portuguese Variation
Mmrabet,Monchosky,0-1,E60,Neo-Grnfeld Defense: Non- or Delayed Fianchetto
Monchosky,evaleriog20,1-0,C44,Scotch Game: Haxo Gambit
Monchosky,leoncik,1-0,B00,Pirc Defense
Tembwe,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,IamFupe,1-0,C44,Scotch Game: Scotch Gambit
Monchosky,spaskyshadow,1-0,C02,French Defense: Advance Variation
spaskyshadow,Monchosky,0-1,B01,Scandinavian Defense
Monchosky,newagerage,0-1,C44,Scotch Game: Benima Defense
rider5,Monchosky,1-0,D80,Grnfeld Defense
Skykar,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,RJF14,1-0,C44,Scotch Game: Haxo Gambit
Monchosky,ljubomir,0-1,C41,Philidor Defense: Morphy Gambit
eskoo1,Monchosky,0-1,B07,Pirc Defense: Kholmov System
Buba27,Monchosky,0-1,B01,Scandinavian Defense: Portuguese Variation
Monchosky,urii51,1-0,C44,Scotch Game: Scotch Gambit
Monchosky,alexto,1-0,C44,Scotch Game: Haxo Gambit
Leonidka,Monchosky,1-0,A45,Indian Defense
Tbo1,Monchosky,1-0,D80,Grnfeld Defense
Monchosky,LaurencePaz15_PH,1-0,B01,Scandinavian Defense
HeraSugiarto,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,DoctorInUttarakhand,1-0,A00,Van't Kruijs
Monchosky,dindorodriguez,0-1,C44,Scotch Game: Scotch Gambit
Monchosky,Sledaput,0-1,B06,Modern Defense: Three Pawns Attack
KnightCapSac,Monchosky,0-1,B01,Scandinavian Defense
Disco_danny920,Monchosky,1-0,A45,Indian Defense
Monchosky,testin123,0-1,C44,Scotch Game: Haxo Gambit
Athila72,Monchosky,1-0,B01,Scandinavian Defense
Monchosky,Platao66,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation"
dave102795,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
CarlosTTito,Monchosky,0-1,A45,Indian Defense
Monchosky,fivedogs,1-0,B01,Scandinavian Defense
Monchosky,jguedes8,1-0,C01,French Defense: Exchange Variation
jeronimov18,Monchosky,0-1,B01,Scandinavian Defense: Portuguese Variation
Berik125,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,AtomCy,0-1,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
DarkOberoN,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,vizuvizu,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Monchosky,prosjan,0-1,C44,Scotch Game: Scotch Gambit
VinceXXX,Monchosky,1-0,D15,Slav Defense: Schlechter Variation
Monchosky,hlarraga,0-1,B06,Modern Defense: Three Pawns Attack
arkom,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,FerySamsul,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Carra,Monchosky,0-1,A06,Zukertort : Tennison Gambit
Monchosky,Pinallano,1-0,C41,Philidor Defense: Philidor Countergambit
maximorus,Monchosky,1-0,A02,Bird
Sysmetic,Monchosky,0-1,D15,Slav Defense: Schlechter Variation
Monchosky,Sushiman89,1-0,B03,Alekhine Defense: Balogh Variation
e2638333,Monchosky,0-1,D80,Grnfeld Defense: Stockholm Variation
Monchosky,ollyskay,0-1,C41,Philidor Defense
Monchosky,MohamedTarek995,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
steflam,Monchosky,1-0,A00,Hungarian : Slav Formation
Monchosky,Patago,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
JoergSchi,Monchosky,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
ArB1991,Monchosky,0-1,D85,Grnfeld Defense: Exchange Variation
Monchosky,NakiNaki,1-0,C44,Scotch Game: Haxo Gambit
Monchosky,danlsk,0-1,C44,Scotch Game: Scotch Gambit
majid-1977,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,BrentGio8,0-1,C44,Scotch Game
Edu100,Monchosky,0-1,A45,Indian Defense
Monchosky,Last-DON-1,0-1,B00,Nimzowitsch Defense: Declined Variation
giacula,Monchosky,1-0,A45,Indian Defense
Monchosky,Bsipso40,1-0,B21,Sicilian Defense: Smith-Morra Gambit
LuPa53,Monchosky,0-1,D08,"Queen's Gambit Declined: Albin Countergambit, Normal Line"
felipebartolome,Monchosky,0-1,D00,Queen's Pawn Game
Monchosky,itshardtothinkof,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Monchosky,AbraCadabrian,1-0,B21,Sicilian Defense: Smith-Morra Gambit
NickEk,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,sergiochess2021,0-1,C44,Scotch Game: Benima Defense
RudyBensadoun,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,vladkas23,0-1,C44,Scotch Game: Scotch Gambit
Monchosky,leonellutz,0-1,B21,Sicilian Defense: Smith-Morra Gambit
KingLuveh9,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
pawnrizwan,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,LIIaX_MaT_1sT,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Bo3w,Monchosky,1-0,D90,Grnfeld Defense: Three Knights Variation
Monchosky,wfroese,1/2-1/2,B21,Sicilian Defense: Smith-Morra Gambit
Monchosky,Mojayz,1-0,C44,"Scotch Game: Scotch Gambit, London Defense"
BISTOKDSGNR,Monchosky,0-1,B01,Scandinavian Defense: Marshall Variation
Monchosky,TASSOELLA,0-1,C44,Scotch Game: Benima Defense
brhma,Monchosky,1-0,B01,Scandinavian Defense
JDB123,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Huaraz20,1-0,C41,Philidor Defense
Khaledtarekkk,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,utanah,1-0,B01,Scandinavian Defense
Monchosky,JAI123servanbhava,1-0,C44,Scotch Game: Haxo Gambit
secre,Monchosky,0-1,B01,Scandinavian Defense: Icelandic-Palme Gambit
HOYLASAH,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Ayescha,1-0,C44,Scotch Game: Scotch Gambit
Kardec23,Monchosky,1-0,D04,"Queen's Pawn Game: Colle System, Grnfeld Formation"
Monchosky,Jadonc17,0-1,C44,Scotch Game: Scotch Gambit
leo0150315513,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
fardin54,Monchosky,1-0,B01,Scandinavian Defense: Panov Transfer
Raven_12,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,Okkes07,1-0,C44,Scotch Game: Haxo Gambit
Monchosky,z3291411,0-1,B00,Nimzowitsch Defense: Declined Variation
Imhotep-tep,Monchosky,1/2-1/2,B01,Scandinavian Defense: Marshall Variation
l29031980,Monchosky,1-0,A00,Hungarian
Monchosky,James1965,0-1,C00,French Defense: Normal Variation
Monchosky,foq,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
RAJASHREET02,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Osi2500,0-1,C44,Scotch Game: Benima Defense
Monchosky,Ruben83,1-0,B22,"Sicilian Defense: Smith-Morra Gambit Declined, Center Formation"
jawwadshano3,Monchosky,0-1,B01,"Scandinavian Defense: Modern Variation, Gipslis Variation"
Monchosky,nightman21,0-1,C42,Russian Game: Italian Variation
saeedfarahani,Monchosky,0-1,D00,Queen's Pawn Game
Monchosky,BronxWiseGuy,1-0,B00,Owen Defense
epikoder,Monchosky,1-0,B01,"Scandinavian Defense: Modern Variation, Gipslis Variation"
Monchosky,cj_12,0-1,C44,Scotch Game: Haxo Gambit
datadoge,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,reyjun,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
gsdpctech,Monchosky,0-1,D08,Queen's Gambit Declined: Albin Countergambit
Melagrump11,Monchosky,1-0,A00,Hungarian
Monchosky,Saleh_Askar,0-1,C44,Scotch Game: Scotch Gambit
Monchosky,Nodgor,1-0,C44,Scotch Game
Aldygus01,Monchosky,1-0,D90,Grnfeld Defense: Three Knights Variation
Monchosky,satin1965,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Amin-2010,Monchosky,1-0,A45,Indian Defense
Monchosky,JaHeNa,0-1,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
sergaaaa,Monchosky,1-0,B01,Scandinavian Defense
Monchosky,rambunctiousbrawler,1-0,B00,Pirc Defense
BossLogic_314,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Alqeisi,1-0,C55,Italian Game: Two Knights Defense
charikops,Monchosky,1-0,A00,Van't Kruijs
Monchosky,khalidz02,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense"
bata64,Monchosky,0-1,A00,Hungarian
Monchosky,ppeeppii,1-0,B00,Owen Defense
Monchosky,PedroPgps,1-0,C44,Scotch Game: Haxo Gambit
Jhon_50,Monchosky,0-1,A03,Bird : Williams Gambit
J0SE-MARIA,Monchosky,1-0,A06,Zukertort : Tennison Gambit
cbnard,Monchosky,0-1,D00,"Queen's Pawn Game: Chigorin Variation, Alburt Defense"
Monchosky,Joao_Rchess,1-0,C44,Scotch Game: Scotch Gambit
BannyA,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,obliff,1-0,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
Monchosky,davebatista,0-1,C40,King's Knight
FOTONDELUZ,Monchosky,1-0,D10,Slav Defense
Monchosky,ingfannelly,0-1,C44,Scotch Game: Haxo Gambit
KannPlayer67,Monchosky,0-1,D11,Slav Defense: Modern Line
llimllib,Monchosky,0-1,B01,Scandinavian Defense: Portuguese Variation
Monchosky,picassent18,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Monchosky,hasnune,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Gambit_imperators,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,peluco,0-1,C42,Russian Game: Italian Variation
franotero,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
ashu_1210,Monchosky,1-0,D10,Slav Defense
Monchosky,Bejean,1-0,B12,Caro-Kann Defense
HjayTheChessLearnerr,Monchosky,0-1,B01,Scandinavian Defense
Monchosky,HjayTheChessLearnerr,1-0,C44,Scotch Game
Monchosky,Gova479,0-1,B09,Pirc Defense: Austrian Attack
douglasabreu,Monchosky,1-0,B01,Scandinavian Defense
Monchosky,jeffren10,0-1,B40,Sicilian Defense: Smith-Morra Gambit Deferred
Elneneasesino,Monchosky,1-0,D00,"Queen's Pawn Game: Chigorin Variation, Alburt Defense"
Monchosky,DrPennywise,0-1,-1,-1
vladsuar,Monchosky,1-0,D00,Queen's Pawn Game: Mason Variation
Monchosky,ReifersonX-X,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation"
mnmassari,Monchosky,1-0,D02,Queen's Pawn Game: Zukertort Variation
Monchosky,oscarhernadez,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation"
mnmassari,Monchosky,1-0,D02,Queen's Pawn Game: Zukertort Variation
Monchosky,oscarhernadez,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation"
douglasabreu,Monchosky,0-1,B01,Scandinavian Defense
Monchosky,cabri007,1-0,C44,Scotch Game: Scotch Gambit
suggos,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
yaya124,Monchosky,1-0,A00,Hungarian
IngJECR,Monchosky,0-1,A09,Rti : Rti Accepted
Monchosky,benzahir,1-0,A41,King's Pawn Game: Marczy Defense
Monchosky,owura12,0-1,B01,Scandinavian Defense
PedroPinedaCo,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,GuvenCAN,0-1,C40,Elephant Gambit: Paulsen Countergambit
Monchosky,cezov,1-0,C44,Scotch Game: Scotch Gambit
Victormolina,Monchosky,1-0,A11,English : Caro-Kann Defensive System
Monchosky,jazzpcn,1-0,B00,St. George Defense
adiewandana,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Djdena,0-1,C40,King's Pawn Game: Busch-Gass Gambit
Hossamsaad,Monchosky,1-0,D00,Blackmar-Diemer Gambit: Gedult Gambit
Monchosky,mhmtdmrbg,1-0,C44,Scotch Game: Scotch Gambit
jombito,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Lokatelli,Monchosky,0-1,B01,Scandinavian Defense
msaf,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,Twistor,0-1,B01,Scandinavian Defense
Monchosky,fitifiti3,1-0,B06,Modern Defense: Three Pawns Attack
Gugei65,Monchosky,1-0,D10,Slav Defense
Monchosky,Aljoska,1-0,C43,"Bishop's : Urusov Gambit, Keidansky Gambit"
Monchosky,SyrabLocked,0-1,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
Monchosky,j0r0manag,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Pin Defense"
kappaun,Monchosky,1-0,A06,Zukertort : Tennison Gambit
laggingrelax,Monchosky,0-1,D00,Queen's Pawn Game: Mason Variation
Monchosky,michaelAhern,1-0,C44,"Scotch Game: Scotch Gambit, London Defense"
lynoo,Monchosky,0-1,B01,Scandinavian Defense: Portuguese Variation
Monchosky,Dobelix,1-0,C44,"Scotch Game: Scotch Gambit, Kingside Variation"
AleksEvs,Monchosky,1/2-1/2,A06,Zukertort : Tennison Gambit
Monchosky,suikertaart,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,marcinn198,1-0,C44,Scotch Game
dred85,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
kamaukimathi,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Grabytx12,0-1,C40,Gunderam Defense
Kar187,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,sambat42,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Bele18,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
d8336,Monchosky,1-0,D10,Slav Defense
Monchosky,littleHanna,0-1,C44,Scotch Game: Haxo Gambit
drrroman,Monchosky,0-1,D00,Queen's Pawn Game
Monchosky,thecharles,1-0,C44,Scotch Game: Haxo Gambit
Petr-21,Monchosky,1-0,B01,Scandinavian Defense
Monchosky,NezRond,1-0,C41,Philidor Defense: Morphy Gambit
gol65,Monchosky,1-0,A00,Polish : Bugayev Attack
BartekS,Monchosky,0-1,A10,"English : Anglo-Scandinavian Defense, Schulz Gambit"
Monchosky,douglasabreu,1-0,B00,King's Pawn
Alan_Abreu,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
ragrava,Monchosky,0-1,B13,Caro-Kann Defense: Panov Attack
Monchosky,Williams_Abreu78,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Monchosky,cabri007,1-0,C44,Scotch Game: Scotch Gambit
douglasabreu,Monchosky,1-0,B01,Scandinavian Defense
Monchosky,jacksilany,0-1,C55,Italian Game: Two Knights Defense
moisesbastidas7822,Monchosky,1-0,D02,Queen's Pawn Game: Zukertort Variation
Williams_Abreu78,Monchosky,1-0,D02,Queen's Pawn Game: Zukertort Variation
Monchosky,ccase28,0-1,B21,Sicilian Defense: Smith-Morra Gambit
betelguez,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,betelguez,0-1,C40,King's Pawn Game: Busch-Gass Gambit
pollitorubio,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,Andrisapaat,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Fork-it,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
porkamotorka,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,MSchickt,0-1,B01,Scandinavian Defense: Modern Variation
mhalawa,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
kegok5613,Monchosky,1-0,D00,Queen's Pawn Game
Monchosky,THE-POLITICIAN-o1,1-0,C44,"Scotch Game: Scotch Gambit, Kingside Variation"
Monchosky,Erntegutallesgut,0-1,C02,"French Defense: Advance Variation, Main Line"
Hassan1357,Monchosky,1-0,B00,King's Pawn
ahmadiamat,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,nisagree,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Pin Defense"
mediusonly,Monchosky,1-0,A01,Nimzo-Larsen Attack: Modern Variation
Feezychina,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,hawebo,1-0,C01,French Defense: Exchange Variation
PolloCotto01,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,kimi-ru,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Monchosky,Nocask,0-1,B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
RBruno,Monchosky,1-0,B01,Scandinavian Defense
Monchosky,yasothegod,1-0,C44,Scotch Game: Benima Defense
OlegSokolenko,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,frigraves,1-0,B21,Sicilian Defense: Smith-Morra Gambit
KPSlumped,Monchosky,1-0,B01,Scandinavian Defense: Portuguese Variation
mcpatron,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,SlobodanZivanovic,0-1,C44,Scotch Game: Scotch Gambit
Monchosky,Tonnko,0-1,C40,Elephant Gambit
Monchosky,Dmitry80,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Georgy128,Monchosky,0-1,A01,Nimzo-Larsen Attack: Classical Variation
GaaraOFtheDesert,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,VasiliyPolovnikov,0-1,B00,Nimzowitsch Defense: Declined Variation
Faby2020,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,ori955,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation"
Monchosky,cmahonen,1-0,C41,Philidor Defense
abdullah892412,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
ruzanovvsevolod,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Supercaju,Monchosky,0-1,D00,Queen's Pawn Game: Levitsky Attack
Monchosky,rgm_magi,1/2-1/2,B06,Modern Defense: Three Pawns Attack
Monchosky,Fallen_256,1-0,C41,Philidor Defense
taparillo,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,fakherna,1-0,C44,"Scotch Game: Scotch Gambit, London Defense"
Neeuqrukcuf,Monchosky,0-1,D02,Queen's Pawn Game: Zukertort Variation
Monchosky,suvesh83,0-1,C44,Scotch Game: Scotch Gambit
Bl3ssed,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
IsBBiptony,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,AnorakII,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Monchosky,Berkegulez23,1-0,C42,Russian Game: Three Knights Game
alaaya,Monchosky,1-0,D00,Queen's Pawn Game: Mason Variation
iwaninarwan70,Monchosky,0-1,D08,Queen's Gambit Declined: Albin Countergambit
Monchosky,iwaninarwan70,0-1,C40,King's Pawn Game: Busch-Gass Gambit
Monchosky,ghost_007000,1-0,C02,"French Defense: Advance Variation, Extended Bishop Swap"
Tvors,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,rohitraj333,1-0,C00,French Defense: Normal Variation
Vikasher80,Monchosky,0-1,B01,Scandinavian Defense
Monchosky,torevena,1-0,C41,Philidor Defense: Morphy Gambit
Monchosky,jt12345jt,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation"
Monchosky,Uwe-Reischke,1-0,C44,"Scotch Game: Scotch Gambit, Kingside Variation"
gilaryaraujo12,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,mherize,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Monchosky,Jose_Barreto,0-1,B22,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
Alan_Abreu,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Geraxx07,Monchosky,1-0,A04,Zukertort : Black Mustang Defense
Monchosky,Alan_Abreu,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Monchosky,Lego77,0-1,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
jacksilany,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,Cacho22,0-1,B21,Sicilian Defense: Smith-Morra Gambit
edwuinb1,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,Cacho22,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense"
edwuinb1,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Galbettir,Monchosky,1-0,A11,English : Caro-Kann Defensive System
hilalahmad,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
Monchosky,MostlyGambits,0-1,C47,Four Knights Game: Italian Variation
Monchosky,Jamal_Alhasan,0-1,A43,Benoni Defense: French Benoni
FilippPAOK,Monchosky,0-1,A00,Grob : Grob Gambit Declined
volodymyr307,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
Monchosky,renatomagri,1-0,C44,"Scotch Game: Scotch Gambit, Kingside Variation"
alain1975,Monchosky,0-1,D00,Queen's Pawn Game: Mason Variation
Monchosky,Lorena1959,1-0,B00,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation"
Monchosky,baloch112,0-1,B07,"Lion Defense: Anti-Philidor, Lion's Cave"
amid-008,Monchosky,1-0,B01,Scandinavian Defense: Modern Variation
