Blancas,Negras,Result,ECO,Opening
Greenpea20,Elneneasesino,1-0,A00,Van't Kruijs
RuvPaul,Elneneasesino,1-0,B30,Sicilian Defense: Old Sicilian
Elneneasesino,Lundis71,1-0,A35,"English : Symmetrical Variation, Four Knights Variation"
gamble9,Elneneasesino,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Elneneasesino,Milov70,0-1,A09,Rti : Advance Variation
ShiveringPhoenix,Elneneasesino,1/2-1/2,A45,Trompowsky Attack
Elneneasesino,Sale70,0-1,D17,"Slav Defense: Czech Variation, Wiesbaden Variation"
otomicio,Elneneasesino,1-0,D00,Queen's Pawn Game: Levitsky Attack
Elneneasesino,Strottel,1-0,E98,"King's Indian Defense: Orthodox Variation, Classical System"
Elneneasesino,turosenspuro,1-0,C19,"French Defense: Winawer Variation, Advance Variation"
LenivecFFS,Elneneasesino,0-1,A06,Zukertort : Old Indian Attack
KozhaniyazovB,Elneneasesino,0-1,A22,English : Carls-Bremen System
Elneneasesino,yanataryana703,0-1,D15,Slav Defense: Three Knights Variation
Elneneasesino,atlas96,1-0,B53,Sicilian Defense: Chekhover Variation
Yunier266542,Elneneasesino,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Elneneasesino,itayor,1-0,C37,King's Gambit Accepted: Salvio Gambit
Elneneasesino,Demax,0-1,B07,Czech Defense
Gerryuragon,Elneneasesino,1-0,A00,Zukertort : Reversed Mexican Defense
Elneneasesino,santa_144,1-0,A09,Rti
Elneneasesino,Tigre81,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
lichesjapi,Elneneasesino,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Duselbruder,Elneneasesino,0-1,B13,"Caro-Kann Defense: Panov Attack, Modern Defense"
Elneneasesino,uykusuzpiyon,0-1,D01,Richter-Veresov Attack
Sfeerspons,Elneneasesino,1-0,B01,Scandinavian Defense: Bronstein Variation
QCC,Elneneasesino,1-0,D07,"Queen's Gambit Declined: Chigorin Defense, Exchange Variation"
Elneneasesino,lmnlv,0-1,D01,Richter-Veresov Attack
Elneneasesino,Brieferehl,1-0,C05,"French Defense: Tarrasch Variation, Closed Variation"
Red_Allert,Elneneasesino,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Elneneasesino,dima1953,1/2-1/2,D38,Queen's Gambit Declined: Westphalian Variation
Raihimal,Elneneasesino,0-1,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line"
Elneneasesino,Chupachup123,1-0,D01,Richter-Veresov Attack
Tristan2020,Elneneasesino,0-1,A28,"English : Four Knights System, Nimzowitsch Variation"
Elneneasesino,bhorcps,0-1,A83,"Dutch Defense: Staunton Gambit, Lasker Variation"
Elneneasesino,laskers_erbe,0-1,D01,"Queen's Pawn Game: Veresov Attack, Richter Variation"
laufer23,Elneneasesino,1-0,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line"
labreca03,Elneneasesino,0-1,D43,Semi-Slav Defense: Anti-Moscow Gambit
AboAdeel,Elneneasesino,1-0,C77,"Ruy Lopez: Morphy Defense, Anderssen Variation"
Elneneasesino,Richi51,0-1,D01,Richter-Veresov Attack
Elneneasesino,papachacha,1-0,A53,"Old Indian Defense: Janowski Variation, Grinberg Gambit"
Iuli003,Elneneasesino,1-0,D15,Slav Defense: Schlechter Variation
Sergij1971,Elneneasesino,0-1,B23,"Sicilian Defense: Closed, Korchnoi Defense"
horakio,Elneneasesino,0-1,E06,Catalan : Closed
Elneneasesino,shoman83,0-1,D38,Queen's Gambit Declined: Ragozin Defense
DelaunayS,Elneneasesino,1-0,A45,Trompowsky Attack
Elneneasesino,Jesuisironman,1-0,D01,Richter-Veresov Attack
ali7070joker,Elneneasesino,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
